Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
303824, 15192, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303848, 15193, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303864, 15194, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303888, 15195, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303904, 15196, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303928, 15197, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303944, 15198, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303968, 15199, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
303984, 15200, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304008, 15201, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304024, 15202, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304048, 15203, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304064, 15204, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304088, 15205, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304104, 15206, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304128, 15207, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304144, 15208, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304168, 15209, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304184, 15210, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304208, 15211, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304224, 15212, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304248, 15213, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304264, 15214, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304288, 15215, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304304, 15216, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304328, 15217, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304344, 15218, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304368, 15219, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304384, 15220, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304408, 15221, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304424, 15222, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304448, 15223, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304464, 15224, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304488, 15225, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304504, 15226, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304528, 15227, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304544, 15228, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304568, 15229, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304584, 15230, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304608, 15231, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304624, 15232, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304648, 15233, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304664, 15234, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304688, 15235, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304704, 15236, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304728, 15237, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304744, 15238, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304768, 15239, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304784, 15240, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304808, 15241, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304824, 15242, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304848, 15243, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304864, 15244, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304888, 15245, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304904, 15246, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304928, 15247, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304944, 15248, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304968, 15249, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
304984, 15250, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305008, 15251, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305024, 15252, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305048, 15253, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305064, 15254, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305088, 15255, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305104, 15256, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305128, 15257, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305144, 15258, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305168, 15259, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305184, 15260, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305208, 15261, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305224, 15262, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305248, 15263, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305264, 15264, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305288, 15265, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305304, 15266, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305328, 15267, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305344, 15268, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305368, 15269, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305384, 15270, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305408, 15271, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305424, 15272, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305448, 15273, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305464, 15274, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305488, 15275, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305504, 15276, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305528, 15277, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305544, 15278, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305568, 15279, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305584, 15280, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305608, 15281, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305624, 15282, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305648, 15283, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305664, 15284, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305688, 15285, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305704, 15286, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305728, 15287, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305744, 15288, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305768, 15289, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305784, 15290, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305808, 15291, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305824, 15292, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305848, 15293, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305864, 15294, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305888, 15295, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305904, 15296, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305928, 15297, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305944, 15298, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305968, 15299, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
305984, 15300, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306008, 15301, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306024, 15302, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306048, 15303, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306064, 15304, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306088, 15305, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306104, 15306, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306128, 15307, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306144, 15308, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306168, 15309, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306184, 15310, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306208, 15311, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306224, 15312, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306248, 15313, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306264, 15314, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306288, 15315, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306304, 15316, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306328, 15317, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306344, 15318, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306368, 15319, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306384, 15320, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306408, 15321, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306424, 15322, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306448, 15323, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306464, 15324, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306488, 15325, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306504, 15326, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306528, 15327, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306544, 15328, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306568, 15329, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306584, 15330, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306608, 15331, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306624, 15332, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306648, 15333, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306664, 15334, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306688, 15335, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306704, 15336, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306728, 15337, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306744, 15338, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306768, 15339, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306784, 15340, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306808, 15341, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306824, 15342, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306848, 15343, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306864, 15344, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306888, 15345, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306904, 15346, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306928, 15347, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306944, 15348, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306968, 15349, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
306984, 15350, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307008, 15351, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307024, 15352, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307048, 15353, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307064, 15354, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307088, 15355, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307104, 15356, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307128, 15357, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307144, 15358, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307168, 15359, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307184, 15360, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307208, 15361, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307224, 15362, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307248, 15363, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307264, 15364, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307288, 15365, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307304, 15366, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307328, 15367, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307344, 15368, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307368, 15369, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307384, 15370, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307408, 15371, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307424, 15372, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307448, 15373, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307464, 15374, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307488, 15375, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307504, 15376, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307528, 15377, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307544, 15378, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307568, 15379, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307584, 15380, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307608, 15381, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307624, 15382, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307648, 15383, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307664, 15384, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307688, 15385, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307704, 15386, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307728, 15387, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307744, 15388, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307768, 15389, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307784, 15390, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307808, 15391, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307824, 15392, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307848, 15393, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307864, 15394, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307888, 15395, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307904, 15396, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307928, 15397, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307944, 15398, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307968, 15399, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
307984, 15400, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308008, 15401, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308024, 15402, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308048, 15403, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308064, 15404, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308088, 15405, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308104, 15406, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308128, 15407, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308144, 15408, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308168, 15409, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308184, 15410, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308208, 15411, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308224, 15412, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308248, 15413, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308264, 15414, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308288, 15415, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308304, 15416, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308328, 15417, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308344, 15418, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308368, 15419, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308384, 15420, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308408, 15421, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308424, 15422, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308448, 15423, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308464, 15424, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308488, 15425, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308504, 15426, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308528, 15427, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308544, 15428, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308568, 15429, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308584, 15430, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308608, 15431, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308624, 15432, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308648, 15433, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308664, 15434, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308688, 15435, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308704, 15436, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308728, 15437, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308744, 15438, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308768, 15439, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308784, 15440, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308808, 15441, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308824, 15442, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308848, 15443, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308864, 15444, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308888, 15445, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308904, 15446, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308928, 15447, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308944, 15448, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308968, 15449, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
308984, 15450, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309008, 15451, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309024, 15452, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309048, 15453, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309064, 15454, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309088, 15455, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309104, 15456, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309128, 15457, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309144, 15458, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309168, 15459, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309184, 15460, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309208, 15461, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309224, 15462, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309248, 15463, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309264, 15464, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309288, 15465, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309304, 15466, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309328, 15467, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309344, 15468, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309368, 15469, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309384, 15470, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309408, 15471, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309424, 15472, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309448, 15473, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309464, 15474, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309488, 15475, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309504, 15476, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309528, 15477, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309544, 15478, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309568, 15479, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309584, 15480, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309608, 15481, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309624, 15482, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309648, 15483, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309664, 15484, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309688, 15485, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309704, 15486, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309728, 15487, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309744, 15488, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309768, 15489, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309784, 15490, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309808, 15491, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309824, 15492, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309848, 15493, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309864, 15494, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309888, 15495, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309904, 15496, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309928, 15497, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309944, 15498, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309968, 15499, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
309984, 15500, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310008, 15501, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310024, 15502, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310048, 15503, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310064, 15504, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310088, 15505, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310104, 15506, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310128, 15507, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310144, 15508, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310168, 15509, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310184, 15510, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310208, 15511, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310224, 15512, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310248, 15513, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310264, 15514, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310288, 15515, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310304, 15516, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310328, 15517, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310344, 15518, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310368, 15519, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310384, 15520, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310408, 15521, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310424, 15522, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310448, 15523, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310464, 15524, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310488, 15525, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310504, 15526, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310528, 15527, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310544, 15528, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310568, 15529, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
310584, 15530, 129200, 135300, 142400, 131100, 129400, 130100, 136200, 144500, 
