Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
6904, 346, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
6928, 347, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
6944, 348, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
6968, 349, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
6984, 350, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7008, 351, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7024, 352, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7048, 353, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7064, 354, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7088, 355, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7104, 356, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7128, 357, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7144, 358, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7168, 359, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7184, 360, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7208, 361, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7224, 362, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7248, 363, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7264, 364, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7288, 365, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7304, 366, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7328, 367, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7344, 368, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7368, 369, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7384, 370, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7408, 371, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7424, 372, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7448, 373, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7464, 374, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7488, 375, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7504, 376, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7528, 377, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7544, 378, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7568, 379, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7584, 380, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7608, 381, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7624, 382, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7648, 383, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7664, 384, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7688, 385, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7704, 386, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7728, 387, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7744, 388, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7768, 389, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7784, 390, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7808, 391, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7824, 392, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7848, 393, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7864, 394, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7888, 395, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7904, 396, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7928, 397, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7944, 398, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7968, 399, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
7984, 400, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
8008, 401, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
8024, 402, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
8048, 403, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
8064, 404, 6000, 6200, 5600, 6400, 5800, 6000, 5800, 5600, 
8088, 405, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8104, 406, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8128, 407, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8144, 408, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8168, 409, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8184, 410, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8208, 411, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8224, 412, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8248, 413, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8264, 414, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8288, 415, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8304, 416, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8328, 417, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8344, 418, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8368, 419, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8384, 420, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8408, 421, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8424, 422, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8448, 423, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8464, 424, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8488, 425, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8504, 426, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8528, 427, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8544, 428, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8568, 429, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8584, 430, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8608, 431, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8624, 432, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8648, 433, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8664, 434, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8688, 435, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8704, 436, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8728, 437, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8744, 438, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8768, 439, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8784, 440, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8808, 441, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8824, 442, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8848, 443, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8864, 444, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8888, 445, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8904, 446, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8928, 447, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8944, 448, 253200, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8968, 449, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
8984, 450, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9008, 451, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9024, 452, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9048, 453, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9064, 454, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9088, 455, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9104, 456, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9128, 457, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9144, 458, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9168, 459, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9184, 460, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9208, 461, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9224, 462, 6000, 6200, 5600, 5800, 10400, 6000, 5800, 5600, 
9248, 463, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9264, 464, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9288, 465, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9304, 466, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9328, 467, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9344, 468, 6000, 6200, 5600, 5800, 5800, 32800, 5800, 5600, 
9368, 469, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9384, 470, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9408, 471, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9424, 472, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9448, 473, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9464, 474, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9488, 475, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9504, 476, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9528, 477, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9544, 478, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9568, 479, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9584, 480, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9608, 481, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9624, 482, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9648, 483, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9664, 484, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9688, 485, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9704, 486, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9728, 487, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9744, 488, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9768, 489, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9784, 490, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9808, 491, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9824, 492, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9848, 493, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9864, 494, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9888, 495, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9904, 496, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9928, 497, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9944, 498, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9968, 499, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
9984, 500, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10008, 501, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10024, 502, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10048, 503, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10064, 504, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10088, 505, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10104, 506, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10128, 507, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10144, 508, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10168, 509, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10184, 510, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10208, 511, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10224, 512, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10248, 513, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10264, 514, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10288, 515, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10304, 516, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10328, 517, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10344, 518, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10368, 519, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10384, 520, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10408, 521, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10424, 522, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10448, 523, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10464, 524, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10488, 525, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10504, 526, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10528, 527, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10544, 528, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10568, 529, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10584, 530, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10608, 531, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10624, 532, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10648, 533, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10664, 534, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10688, 535, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10704, 536, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10728, 537, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10744, 538, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10768, 539, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10784, 540, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10808, 541, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10824, 542, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10848, 543, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10864, 544, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10888, 545, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10904, 546, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10928, 547, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10944, 548, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10968, 549, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
10984, 550, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11008, 551, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11024, 552, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11048, 553, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11064, 554, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11088, 555, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11104, 556, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11128, 557, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11144, 558, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11168, 559, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11184, 560, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11208, 561, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11224, 562, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11248, 563, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11264, 564, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11288, 565, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11304, 566, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11328, 567, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11344, 568, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11368, 569, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11384, 570, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11408, 571, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11424, 572, 6000, 6200, 5600, 5800, 5800, 6000, 5800, 5600, 
11448, 573, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11464, 574, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11488, 575, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11504, 576, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11528, 577, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11544, 578, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11568, 579, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11584, 580, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11608, 581, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11624, 582, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11648, 583, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11664, 584, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11688, 585, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11704, 586, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11728, 587, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11744, 588, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11768, 589, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11784, 590, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11808, 591, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11824, 592, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11848, 593, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11864, 594, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11888, 595, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11904, 596, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11928, 597, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11944, 598, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11968, 599, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
11984, 600, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12008, 601, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12024, 602, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12048, 603, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12064, 604, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12088, 605, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12104, 606, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12128, 607, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12144, 608, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12168, 609, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12184, 610, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12208, 611, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12224, 612, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12248, 613, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12264, 614, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12288, 615, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12304, 616, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12328, 617, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12344, 618, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12368, 619, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12384, 620, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12408, 621, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12424, 622, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12448, 623, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12464, 624, 6000, 7400, 5600, 5800, 5800, 6000, 5800, 5600, 
12488, 625, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12504, 626, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12528, 627, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12544, 628, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12568, 629, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12584, 630, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12608, 631, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12624, 632, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12648, 633, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12664, 634, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12688, 635, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12704, 636, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12728, 637, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12744, 638, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12768, 639, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12784, 640, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12808, 641, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12824, 642, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12848, 643, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12864, 644, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12888, 645, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12904, 646, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12928, 647, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12944, 648, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12968, 649, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
12984, 650, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13008, 651, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13024, 652, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13048, 653, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13064, 654, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13088, 655, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13104, 656, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13128, 657, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13144, 658, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13168, 659, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13184, 660, 6000, 8000, 5600, 5800, 5800, 6000, 5800, 5600, 
13208, 661, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13224, 662, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13248, 663, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13264, 664, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13288, 665, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13304, 666, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13328, 667, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13344, 668, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13368, 669, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13384, 670, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13408, 671, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13424, 672, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13448, 673, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13464, 674, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13488, 675, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13504, 676, 6000, 6000, 5600, 5800, 5800, 6000, 7800, 5600, 
13528, 677, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13544, 678, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13568, 679, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13584, 680, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13608, 681, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13624, 682, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13648, 683, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13664, 684, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13688, 685, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13704, 686, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13728, 687, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13744, 688, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13768, 689, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13784, 690, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13808, 691, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
13824, 692, 6000, 6000, 5600, 5800, 5800, 6000, 5800, 5600, 
